2025-10-31 17:06:27.480 DEBUG [USER-SERVICE,,] 1 --- [           main] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/
2025-10-31 17:06:27.530 DEBUG [USER-SERVICE,,] 1 --- [           main] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:06:27.565 DEBUG [USER-SERVICE,,] 1 --- [           main] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:06:27.565 DEBUG [USER-SERVICE,,] 1 --- [           main] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:06:27.579  INFO [USER-SERVICE,,] 1 --- [           main] com.netflix.discovery.DiscoveryClient    : The response status is 200
2025-10-31 17:06:27.581  INFO [USER-SERVICE,,] 1 --- [           main] com.netflix.discovery.DiscoveryClient    : Starting heartbeat executor: renew interval is: 30
2025-10-31 17:06:27.584  INFO [USER-SERVICE,,] 1 --- [           main] c.n.discovery.InstanceInfoReplicator     : InstanceInfoReplicator onDemand update allowed rate per min is 4
2025-10-31 17:06:27.591  INFO [USER-SERVICE,,] 1 --- [           main] com.netflix.discovery.DiscoveryClient    : Discovery Client initialized at timestamp 1761930387590 with initial instances count: 8
2025-10-31 17:06:27.600  INFO [USER-SERVICE,,] 1 --- [           main] o.s.c.n.e.s.EurekaServiceRegistry        : Registering application USER-SERVICE with eureka with status UP
2025-10-31 17:06:27.600  INFO [USER-SERVICE,,] 1 --- [           main] com.netflix.discovery.DiscoveryClient    : Saw local status change event StatusChangeEvent [timestamp=1761930387600, current=UP, previous=STARTING]
2025-10-31 17:06:27.603  INFO [USER-SERVICE,,] 1 --- [nfoReplicator-0] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700: registering service...
2025-10-31 17:06:27.614 DEBUG [USER-SERVICE,,] 1 --- [nfoReplicator-0] o.s.web.client.RestTemplate              : HTTP POST http://service-discovery:8761/eureka/apps/USER-SERVICE
2025-10-31 17:15:38.886 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:15:38.886 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:16:10.584 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 17:16:10.584 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:16:10.586 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 17:16:10.587 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:16:10.587 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:16:10.590 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:16:10.590 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:16:42.318 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 17:16:42.319 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:16:42.320 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 17:16:42.320 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:16:42.323 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:16:42.325 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:16:42.326 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:17:13.350  INFO [USER-SERVICE,,] 1 --- [trap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2025-10-31 17:17:13.826 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 17:17:13.826 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:17:13.830 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 17:17:13.830 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:17:13.830 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:17:13.833 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:17:13.833 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:17:45.631 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 17:17:45.631 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:17:45.635 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:17:45.635 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 17:17:45.635 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:17:45.637 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:17:45.638 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:18:17.342 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 17:18:17.342 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:18:17.345 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 17:18:17.345 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:18:17.345 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:18:17.348 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:18:17.348 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 17:18:49.128 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 17:18:49.128 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:18:49.131 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 17:18:49.131 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 17:18:49.133 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:18:49.133 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 17:18:49.133 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 18:50:28.620 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 18:50:28.620 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 18:50:28.637 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 18:50:28.639 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 18:50:28.651 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 18:50:28.652 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 18:50:28.653 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 18:51:00.655 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://service-discovery:8761/eureka/apps/delta
2025-10-31 18:51:00.655 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 18:51:00.655 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://service-discovery:8761/eureka/apps/USER-SERVICE/user-service-65cc56f849-5rcqs:USER-SERVICE:8700?status=UP&lastDirtyTimestamp=1761930387600
2025-10-31 18:51:00.656 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-10-31 18:51:00.658 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2025-10-31 18:51:00.659 DEBUG [USER-SERVICE,,] 1 --- [freshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-10-31 18:51:00.659 DEBUG [USER-SERVICE,,] 1 --- [tbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
